sale_id,vin,dealer_id,sale_date,msrp,discount_amount,sale_price,finance_type,sales_channel,trade_in_flag,days_on_lot
13115,3C6YT3DHZ35454737,DLR7618,2022-04-18,46300.0,9131.2,37168.8,Loan,Rental,0,1
13116,ZAR0LMA5V41607243,DLR6653,2024-06-18,34000.0,2501.62,31498.38,Loan,Retail,0,54
13117,1C46T41PJ11828137,DLR5600,2022-03-25,28000.0,542.06,27457.94,Loan,Retail,0,1
13118,1C3D05Y2024234404,DLR5170,2023-01-03,82500.0,6319.9,76180.1,Lease,Retail,0,61
13119,2C33ZC1MD20665936,DLR5170,2023-06-21,95000.0,7556.22,87443.78,Lease,Retail,1,77
13120,3C67KPE8L40814679,DLR3848,2024-02-26,89800.0,2252.43,87547.57,Cash,Retail,0,67
13121,1B3VH2B1083689405,DLR6614,2022-12-04,47300.0,4154.61,43145.39,Lease,Retail,1,29
13122,1C3AXGWN027801813,DLR7296,2024-11-12,70600.0,5704.97,64895.03,Lease,Retail,0,61
13123,1B3BNWBC356229392,DLR7906,2024-03-02,34000.0,2434.95,31565.05,Lease,Retail,0,1
13124,ZFACUT9VN46920737,DLR3262,2022-10-17,28400.0,4351.83,24048.17,Loan,Fleet,0,16
13125,1C4H5E08P02819855,DLR5706,2022-06-06,93800.0,6353.96,87446.04,Loan,Fleet,0,1
13126,3C6FXX4EZ09103164,DLR9071,2024-04-01,28800.0,2967.89,25832.11,Loan,Fleet,0,2
13127,3C639UEY815699767,DLR5706,2022-06-08,84700.0,10255.97,74444.03,Loan,Fleet,0,19
13128,3C6362BX409149499,DLR5706,2024-12-29,48100.0,3359.6,44740.4,Lease,Retail,0,27
13129,1C3NRJSHJ07603595,DLR6570,2022-07-22,46200.0,2579.75,43620.25,Lease,Retail,0,11
13130,ZARR9C81D02218049,DLR5098,2022-08-04,60600.0,4781.2,55818.8,Cash,Retail,1,1
13131,3C6FXX4EZ09103164,DLR9680,2024-04-26,28800.0,1547.39,27252.61,Cash,Retail,1,7
13132,3C6V9D41K94384972,DLR3776,2024-07-01,34900.0,1483.02,33416.98,Loan,Retail,0,20
13133,1C4ACDVT870796492,DLR7877,2023-11-11,34000.0,2252.44,31747.56,Lease,Retail,1,13
13134,1C4EM3WAJ14104354,DLR9783,2022-12-29,34000.0,6142.18,27857.82,Loan,Fleet,0,31
13135,ZFAMBHRVX46717238,DLR3389,2024-12-20,52400.0,4177.91,48222.09,Lease,Retail,0,36
13136,1C47F6F7934999805,DLR2856,2023-06-19,30800.0,948.66,29851.34,Lease,Retail,0,4
13137,1C4V0E5T554410948,DLR3166,2024-03-21,45000.0,1550.35,43449.65,Loan,Retail,1,3
13138,ZFARH8E2D14313744,DLR3794,2023-10-30,67100.0,11760.7,55339.3,Loan,Fleet,0,3
13139,2C3FC5XH714220896,DLR5600,2022-03-31,94000.0,7165.09,86834.91,Loan,Retail,0,7
13140,ZARPMK3EW85853752,DLR5157,2023-10-19,46100.0,3127.69,42972.31,Cash,Retail,1,1
13141,ZFARH8E2D14313744,DLR3381,2022-04-03,67100.0,4164.45,62935.55,Lease,Retail,0,87
13142,ZFA0XEPZ501753931,DLR5422,2022-06-29,66100.0,9072.58,57027.42,Loan,Rental,0,14
13143,1C4XHSD8S23697713,DLR9071,2023-07-27,48000.0,7747.13,40252.87,Loan,Fleet,0,7
13144,1C3EVW8DD77888265,DLR7081,2023-09-09,35000.0,1764.19,33235.81,Loan,Retail,0,1
13145,2C3KS10V798622848,DLR5422,2022-11-07,36000.0,1903.46,34096.54,Lease,Retail,1,37
13146,1B3E7AUXZ03737329,DLR2972,2024-09-23,94800.0,3203.48,91596.52,Loan,Retail,1,68
13147,1C4V0E5T554410948,DLR5098,2024-01-16,45000.0,726.97,44273.03,Lease,Retail,0,55
13148,3C6LK3D5Y61921159,DLR6703,2022-05-23,61400.0,2896.07,58503.93,Lease,Retail,1,4
13149,1C449E4NX65280094,DLR3794,2022-09-22,32000.0,2445.99,29554.01,Loan,Retail,0,21
13150,2C3Z41ZUY43312942,DLR6785,2022-12-19,40900.0,3462.62,37437.38,Loan,Retail,0,30
13151,2C3HL1MW035198895,DLR7296,2022-05-20,34000.0,718.63,33281.37,Loan,Retail,0,21
13152,1B3CRVCTL97040587,DLR5422,2022-08-24,68200.0,3521.98,64678.02,Loan,Retail,1,7
13153,ZFAAC4XSD26941748,DLR1116,2024-01-13,28000.0,2331.14,25668.86,Lease,Retail,0,5
13154,ZARBYK5BY27444931,DLR7144,2022-02-12,85000.0,1315.01,83684.99,Lease,Retail,1,13
13155,ZFARR4YWK66413376,DLR8069,2022-10-08,85000.0,8627.26,76372.74,Cash,Fleet,0,9
13156,3C6X7KZHR23939602,DLR7906,2023-11-21,46400.0,8638.85,37761.15,Loan,Rental,0,5
13157,3C639UEY815699767,DLR6833,2023-01-01,84700.0,4311.13,80388.87,Lease,Retail,1,38
13158,3C6VZMTLT32258551,DLR1116,2022-12-28,34000.0,6372.28,27627.72,Loan,Fleet,1,11
13159,2C3X84Z1M02637704,DLR1116,2024-11-08,63300.0,2316.66,60983.34,Lease,Retail,1,84
13160,ZFAVFS9CW02993277,DLR8901,2023-10-10,84800.0,6702.16,78097.84,Loan,Retail,1,62
13161,ZARYYFAEA43582378,DLR3848,2023-07-13,28700.0,1089.08,27610.92,Lease,Retail,0,9
13162,2C3X84Z1M02637704,DLR3979,2022-04-01,63300.0,5658.09,57641.91,Loan,Fleet,0,6
13163,1B3EB9X2S85733168,DLR6833,2023-01-29,48800.0,4116.41,44683.59,Loan,Fleet,0,1
13164,1C6W4J0KZ87505606,DLR7906,2022-11-29,45500.0,8226.75,37273.25,Loan,Fleet,0,3
13165,3C68LA21146305242,DLR4387,2024-11-10,41300.0,7569.43,33730.57,Loan,Rental,0,1
13166,1C3E46XA754417332,DLR3979,2023-03-31,66000.0,2553.91,63446.09,Loan,Retail,1,5
13167,2C3UV9SN845568682,DLR7296,2024-07-27,88000.0,6941.58,81058.42,Loan,Retail,1,36
13168,1C66RCYA557729856,DLR3276,2024-05-30,63900.0,10594.57,53305.43,Loan,Rental,0,2
13169,1C4DMHY7J08371270,DLR3776,2024-05-24,85000.0,11908.25,73091.75,Loan,Rental,0,23
13170,1C6FFCARW22774697,DLR7474,2022-10-10,63900.0,10064.4,53835.6,Loan,Fleet,0,18
13171,ZFARZE9T119802920,DLR4965,2024-05-05,42000.0,4203.75,37796.25,Loan,Rental,0,12
13172,1C6JCAVWA70003524,DLR9908,2022-11-07,56000.0,2405.34,53594.66,Cash,Retail,0,22
13173,1C3D05Y2024234404,DLR4387,2023-12-17,82500.0,7552.76,74947.24,Cash,Retail,1,18
13174,1C4KYLCD975626268,DLR5422,2022-10-08,34100.0,2068.32,32031.68,Lease,Retail,1,2
13175,1B3E7AUXZ03737329,DLR9680,2024-03-22,94800.0,9124.99,85675.01,Loan,Fleet,0,1
13176,1C66RCYA557729856,DLR5480,2022-10-31,63900.0,3943.03,59956.97,Loan,Retail,0,1
13177,1B3CRVCTL97040587,DLR4190,2024-01-29,68200.0,7014.47,61185.53,Loan,Fleet,0,1
13178,3C675WV0P10386890,DLR7144,2024-06-10,46000.0,3048.48,42951.52,Loan,Fleet,0,4
13179,1B3ASLX3M18801711,DLR3262,2022-09-27,44700.0,8879.77,35820.23,Loan,Rental,0,43
13180,1C3G4EWL080558590,DLR6614,2022-06-02,32600.0,1523.64,31076.36,Loan,Retail,1,20
13181,1C3N7G9F207927808,DLR9399,2022-03-04,66900.0,1682.44,65217.56,Cash,Retail,1,28
13182,2C3FXZJYT42714264,DLR9783,2023-12-29,48500.0,4605.79,43894.21,Loan,Retail,1,51
13183,2C3EKTCRP40226511,DLR7877,2022-12-13,84400.0,9898.31,74501.69,Lease,Retail,0,38
13184,1C40PYFS836688833,DLR3949,2024-10-21,42000.0,3667.45,38332.55,Loan,Retail,1,8
13185,ZFAVFS9CW02993277,DLR1116,2023-02-09,84800.0,2118.6,82681.4,Lease,Retail,1,23
13186,2C3FA0V5251386614,DLR1533,2023-06-24,65500.0,11240.61,54259.39,Loan,Rental,0,1
13187,ZARYYFAEA43582378,DLR5644,2022-11-05,28700.0,3289.13,25410.87,Loan,Retail,0,48
13188,1C6W4J0KZ87505606,DLR6924,2023-08-14,45500.0,3932.62,41567.38,Lease,Retail,1,81
13189,1C3E46XA754417332,DLR2124,2024-01-17,66000.0,3659.27,62340.73,Loan,Retail,0,2
13190,2C3229YP938936656,DLR4013,2023-05-28,66300.0,13142.81,53157.19,Loan,Rental,1,25
13191,1B3YMYB9Z37940255,DLR1448,2022-10-28,35200.0,2262.5,32937.5,Lease,Retail,0,5
13192,1C4A2YJ1V40089585,DLR6703,2023-03-13,62400.0,1439.22,60960.78,Loan,Retail,1,41
13193,1B3SC60T686617199,DLR7511,2024-03-02,85000.0,1408.12,83591.88,Lease,Retail,1,13
13194,1C46T41PJ11828137,DLR2124,2023-11-15,28000.0,953.42,27046.58,Loan,Retail,1,66
13195,1C4SLCB3V52236406,DLR2029,2024-10-08,41100.0,3597.97,37502.03,Cash,Retail,0,60
13196,1B3ASLX3M18801711,DLR1852,2022-06-12,44700.0,3120.11,41579.89,Cash,Retail,1,22
13197,1C3RZYCX370176731,DLR5644,2024-07-31,55000.0,3764.33,51235.67,Loan,Retail,1,16
13198,1C4VVEAWU93793465,DLR5408,2023-09-26,41500.0,1627.36,39872.64,Lease,Retail,1,80
13199,1C47F6F7934999805,DLR3262,2022-12-06,30800.0,3537.72,27262.28,Loan,Retail,0,21
13200,ZFACPJEN123636469,DLR1852,2023-04-02,31500.0,488.48,31011.52,Loan,Retail,0,37
13201,2C35R6RCZ83305887,DLR9783,2024-11-15,29300.0,2669.32,26630.68,Loan,Retail,1,85
13202,ZARF8MDD468759358,DLR3935,2022-12-21,63900.0,5895.33,58004.67,Lease,Retail,1,2
13203,1C3XWM4X372601131,DLR2972,2024-02-03,66600.0,4415.5,62184.5,Loan,Retail,1,11
13204,1B31861UA07283153,DLR3276,2022-06-03,30000.0,1674.79,28325.21,Cash,Retail,0,29
13205,1C6EGRVPA30533230,DLR3996,2022-08-20,67200.0,4582.61,62617.39,Loan,Retail,1,2
13206,3C6NXZXST05052908,DLR4885,2022-08-29,57200.0,2667.97,54532.03,Loan,Retail,0,180
13207,1C4V0E5T554410948,DLR3848,2023-09-11,45000.0,1595.3,43404.7,Loan,Retail,0,7
13208,1B3ASLX3M18801711,DLR4013,2022-03-31,44700.0,975.84,43724.16,Lease,Retail,1,9
13209,1B3KBP3SD95052146,DLR6833,2024-11-19,75200.0,4057.97,71142.03,Loan,Retail,1,11
13210,1C3LSM6K848470920,DLR3389,2023-05-02,52200.0,5722.75,46477.25,Loan,Fleet,0,25
13211,1C3E46XA754417332,DLR4610,2024-10-29,66000.0,4168.17,61831.83,Loan,Retail,1,13
13212,3C6YT3DHZ35454737,DLR5121,2024-01-30,46300.0,1404.2,44895.8,Loan,Retail,0,48
13213,ZAR5E5J0476452446,DLR7906,2023-04-25,33100.0,1711.63,31388.37,Loan,Retail,0,5
13214,1B3PHLKSY33848773,DLR3949,2022-03-12,55800.0,3435.29,52364.71,Loan,Retail,1,16
13215,2C3L0159E35342202,DLR6570,2023-04-17,55700.0,1482.83,54217.17,Loan,Retail,0,141
13216,1C4FV4PAZ12128062,DLR5408,2023-01-10,61600.0,9876.85,51723.15,Loan,Rental,0,6
13217,2C39Y8TZL13456478,DLR3776,2024-11-07,89400.0,15236.71,74163.29,Loan,Fleet,0,1
13218,ZARGXGNY272326080,DLR2029,2023-10-22,32000.0,1245.88,30754.12,Loan,Retail,0,20
13219,3C63VC0U857154386,DLR3924,2024-01-09,65500.0,4021.89,61478.11,Lease,Retail,0,1
13220,ZARU9S2NH77245356,DLR3276,2024-12-27,35000.0,2867.53,32132.47,Loan,Retail,0,24
13221,ZFAJN6FPL62670412,DLR2856,2023-07-29,28500.0,2225.62,26274.38,Lease,Retail,1,20
13222,ZARZBNP3Z90728842,DLR4190,2022-12-20,36700.0,1517.46,35182.54,Cash,Retail,0,93
13223,ZAR2XWBD401412726,DLR7099,2023-02-04,40500.0,433.26,40066.74,Loan,Retail,1,56
13224,ZARBYK5BY27444931,DLR1448,2024-02-29,85000.0,6570.23,78429.77,Lease,Retail,0,141
13225,1C6WHYHD437588986,DLR7144,2022-10-06,42000.0,3943.47,38056.53,Cash,Retail,1,29
13226,2C3KS10V798622848,DLR9399,2023-04-13,36000.0,2028.77,33971.23,Loan,Retail,0,94
13227,2C38XSVWZ86939344,DLR3794,2024-07-11,32400.0,1038.47,31361.53,Loan,Retail,0,58
13228,1C4R349CY07956393,DLR3650,2022-02-15,34800.0,425.42,34374.58,Lease,Retail,1,44
13229,3C63VC0U857154386,DLR3166,2023-04-12,65500.0,2719.86,62780.14,Cash,Retail,1,33
13230,ZAR7D5J6112236852,DLR2029,2024-01-31,35200.0,1111.93,34088.07,Lease,Retail,0,100
13231,2C35R6RCZ83305887,DLR6565,2022-03-09,29300.0,673.75,28626.25,Loan,Retail,1,107
13232,ZFAVFS9CW02993277,DLR5480,2024-01-11,84800.0,2927.1,81872.9,Lease,Retail,0,9
13233,2C3KS10V798622848,DLR1760,2023-08-21,36000.0,1466.46,34533.54,Cash,Retail,1,1
13234,1B3H1Z6CP02501652,DLR1760,2022-12-09,42800.0,8573.36,34226.64,Cash,Rental,0,15
13235,2C3ZVB19V60621593,DLR2972,2024-10-25,34500.0,3709.49,30790.51,Loan,Retail,1,21
13236,2C3L0159E35342202,DLR3949,2024-11-23,55700.0,10553.3,45146.7,Loan,Fleet,0,2
13237,1C3CW4VLC63646308,DLR7474,2022-09-18,84600.0,9886.91,74713.09,Loan,Fleet,0,13
13238,2C3L0159E35342202,DLR3717,2024-07-12,55700.0,1635.83,54064.17,Lease,Retail,0,24
13239,1C4NBBJ2961072534,DLR3935,2024-11-21,28300.0,1859.56,26440.44,Loan,Retail,0,49
13240,2C3Z41ZUY43312942,DLR9099,2022-10-28,40900.0,4030.12,36869.88,Loan,Retail,0,13
13241,ZFAF0T7UY00896748,DLR9680,2024-01-17,48000.0,7832.91,40167.09,Loan,Rental,0,3
13242,2C3FA0V5251386614,DLR1137,2024-11-09,65500.0,4159.94,61340.06,Lease,Retail,1,19
13243,2C3FXZJYT42714264,DLR1852,2024-10-06,48500.0,5027.02,43472.98,Lease,Retail,0,49
13244,ZAR5E5J0476452446,DLR1448,2024-11-01,33100.0,3247.19,29852.81,Lease,Retail,0,16
13245,ZAR826GZV47754116,DLR2124,2022-06-12,48100.0,3566.33,44533.67,Lease,Retail,1,5
13246,1B3ASLX3M18801711,DLR6703,2024-05-31,44700.0,1292.43,43407.57,Lease,Retail,1,74
13247,1B38920ZT45972558,DLR2972,2022-10-05,65700.0,4354.3,61345.7,Loan,Retail,0,6
13248,1C44R612N45150572,DLR6785,2024-02-22,57700.0,6911.5,50788.5,Loan,Fleet,0,10
13249,ZAR826GZV47754116,DLR3262,2024-11-02,48100.0,3722.59,44377.41,Loan,Fleet,0,18
13250,1C4SNE75V97434720,DLR7877,2024-06-19,44200.0,4511.62,39688.38,Loan,Fleet,0,23
13251,ZARZBNP3Z90728842,DLR5157,2023-11-07,36700.0,4152.01,32547.99,Cash,Retail,1,5
13252,ZAR0LMA5V41607243,DLR9783,2022-08-19,34000.0,2645.25,31354.75,Lease,Retail,1,13
13253,1C3EVW8DD77888265,DLR6935,2022-12-31,35000.0,1896.42,33103.58,Lease,Retail,1,37
13254,ZFARZE9T119802920,DLR3166,2023-05-02,42000.0,2538.74,39461.26,Loan,Retail,0,21
13255,1C46T41PJ11828137,DLR3381,2023-11-12,28000.0,1980.07,26019.93,Cash,Retail,0,19
13256,ZFAAC4XSD26941748,DLR5157,2022-07-11,28000.0,2591.3,25408.7,Loan,Fleet,0,12
13257,3C6U95A0Z52614498,DLR3717,2023-11-11,84300.0,3237.32,81062.68,Lease,Retail,1,53
13258,1B34K2SHR72380131,DLR3924,2022-02-01,41100.0,737.09,40362.91,Loan,Retail,0,13
13259,ZFARR4YWK66413376,DLR6565,2022-07-17,85000.0,7110.94,77889.06,Lease,Retail,1,4
13260,1B3398CSK83502536,DLR1639,2023-09-21,45500.0,1976.93,43523.07,Loan,Retail,0,69
13261,1C4V0E5T554410948,DLR5644,2023-10-07,45000.0,4533.76,40466.24,Cash,Fleet,0,10
13262,1C6TXFXAK71747066,DLR2938,2022-11-03,46700.0,3659.71,43040.29,Loan,Retail,0,10
13263,ZARUJ9XTT08117861,DLR5408,2024-03-25,80000.0,3751.06,76248.94,Loan,Retail,1,21
13264,2C3HL1MW035198895,DLR3979,2022-06-08,34000.0,630.57,33369.43,Loan,Retail,0,5
13265,1C419S0PN24118706,DLR8921,2022-08-19,34300.0,3185.66,31114.34,Loan,Fleet,0,53
13266,1C3AXGWN027801813,DLR9680,2022-02-13,70600.0,3526.56,67073.44,Loan,Retail,0,23
13267,1C4KYLCD975626268,DLR7474,2024-10-19,34100.0,3392.7,30707.3,Cash,Retail,0,9
13268,1C44R612N45150572,DLR3262,2023-01-16,57700.0,2822.46,54877.54,Lease,Retail,0,4
13269,3C6MLZ5LZ29854339,DLR7081,2023-01-21,30000.0,1729.21,28270.79,Loan,Retail,0,8
13270,3C6X7KZHR23939602,DLR9099,2022-04-03,46400.0,1797.41,44602.59,Lease,Retail,0,40
13271,2C3KS10V798622848,DLR3848,2024-05-30,36000.0,2712.26,33287.74,Loan,Fleet,0,1
13272,1C6TXFXAK71747066,DLR5644,2022-07-05,46700.0,6838.42,39861.58,Loan,Fleet,0,2
13273,1B3YMYB9Z37940255,DLR9783,2022-07-04,35200.0,4339.89,30860.11,Loan,Fleet,0,30
13274,1C3LSZE8916846722,DLR5408,2022-10-20,32000.0,1970.55,30029.45,Loan,Retail,0,62
13275,ZFAJN6FPL62670412,DLR1639,2023-04-18,28500.0,1007.16,27492.84,Loan,Retail,1,4
13276,ZARKDC9Y527821788,DLR6565,2023-02-10,95000.0,5729.77,89270.23,Loan,Retail,1,1
13277,1C3LSZE8916846722,DLR3389,2023-12-17,32000.0,1184.92,30815.08,Lease,Retail,0,36
13278,3C6X7KZHR23939602,DLR6653,2024-07-27,46400.0,5133.39,41266.61,Loan,Rental,0,22
13279,1C6ZPT1FB86412639,DLR6833,2024-03-15,28000.0,612.01,27387.99,Lease,Retail,1,1
13280,1C3NRJSHJ07603595,DLR6742,2022-08-16,46200.0,1666.55,44533.45,Loan,Retail,0,11
13281,1C4LG2XLR65797626,DLR4610,2023-04-21,80000.0,10921.46,69078.54,Cash,Rental,0,8
13282,1C3C4N28A85492388,DLR5706,2022-09-15,85000.0,5743.59,79256.41,Lease,Retail,1,25
13283,1C6PLMLFT15937882,DLR1116,2024-08-30,83900.0,4527.29,79372.71,Cash,Retail,1,1
13284,1C6K2K6ER92430052,DLR3794,2023-10-16,35500.0,3456.91,32043.09,Lease,Fleet,0,34
13285,ZFACUT9VN46920737,DLR2029,2022-09-22,28400.0,3679.89,24720.11,Lease,Fleet,0,3
13286,ZFARH8E2D14313744,DLR6785,2024-11-19,67100.0,3928.89,63171.11,Lease,Retail,0,95
13287,3C675WV0P10386890,DLR3794,2024-07-18,46000.0,2791.17,43208.83,Loan,Retail,1,42
13288,3C63Y3DZB91458613,DLR8069,2022-06-11,84600.0,13897.54,70702.46,Loan,Rental,0,20
13289,1B3VH2B1083689405,DLR5170,2024-06-09,47300.0,2038.24,45261.76,Lease,Retail,0,10
13290,1C6WRZ5JB45771929,DLR1137,2023-03-07,32200.0,4322.49,27877.51,Loan,Fleet,0,14
13291,1C3ZSHC3D32388660,DLR5644,2022-05-25,32200.0,2313.4,29886.6,Loan,Retail,1,1
13292,3C67KPE8L40814679,DLR3148,2023-04-25,89800.0,1290.92,88509.08,Lease,Retail,0,118
13293,3C639UEY815699767,DLR3276,2022-03-13,84700.0,3587.44,81112.56,Lease,Retail,1,107
13294,1C3EVW8DD77888265,DLR5408,2024-09-14,35000.0,2589.65,32410.35,Lease,Retail,1,10
13295,2C3KGUHH514044532,DLR6924,2022-08-17,68500.0,2642.88,65857.12,Cash,Retail,0,9
13296,ZARBYK5BY27444931,DLR6924,2023-11-14,85000.0,7208.7,77791.3,Lease,Retail,1,35
13297,1C6W4J0KZ87505606,DLR1137,2023-03-30,45500.0,2377.89,43122.11,Cash,Retail,1,58
13298,3C6P4TCB222514775,DLR4885,2023-04-10,40800.0,1915.87,38884.13,Loan,Retail,1,87
13299,1C3N7G9F207927808,DLR6653,2022-12-12,66900.0,2901.4,63998.6,Lease,Retail,0,59
13300,3C6VZMTLT32258551,DLR9071,2022-05-04,34000.0,1999.67,32000.33,Loan,Retail,0,10
13301,1B3CRVCTL97040587,DLR5098,2024-02-13,68200.0,1491.65,66708.35,Loan,Retail,1,30
13302,1C6ML91RY43758636,DLR3276,2023-05-09,85000.0,7187.89,77812.11,Lease,Retail,0,3
13303,ZARWTTTVS03143886,DLR9071,2022-05-08,69300.0,5581.37,63718.63,Cash,Fleet,0,1
13304,1B3H1Z6CP02501652,DLR4013,2022-06-16,42800.0,6459.66,36340.34,Loan,Fleet,0,40
13305,2C34J4CAB87222265,DLR6172,2022-11-23,57300.0,2625.7,54674.3,Loan,Retail,1,42
13306,1C4SLCB3V52236406,DLR5480,2023-09-25,41100.0,3385.82,37714.18,Loan,Retail,0,1
13307,1C6WRZ5JB45771929,DLR4387,2023-11-04,32200.0,1709.47,30490.53,Cash,Retail,1,15
13308,1C4SNE75V97434720,DLR7511,2022-08-02,44200.0,5320.65,38879.35,Loan,Fleet,0,6
13309,3C67KPE8L40814679,DLR2029,2023-12-08,89800.0,10439.95,79360.05,Loan,Fleet,0,6
13310,1C6TXFXAK71747066,DLR3924,2023-10-05,46700.0,2595.56,44104.44,Loan,Retail,1,5
13311,ZARU9S2NH77245356,DLR5157,2022-12-10,35000.0,1782.89,33217.11,Loan,Retail,0,103
13312,1C4A2YJ1V40089585,DLR5408,2023-12-14,62400.0,2908.35,59491.65,Loan,Retail,1,35
13313,1C6ML91RY43758636,DLR1137,2023-01-03,85000.0,6966.52,78033.48,Loan,Fleet,0,8
13314,1C3N7G9F207927808,DLR9783,2024-11-22,66900.0,6299.08,60600.92,Lease,Retail,1,21
13315,2C30Y9JPN07517257,DLR7906,2023-08-27,95000.0,4679.82,90320.18,Lease,Retail,1,7
13316,3C6X7KZHR23939602,DLR1448,2023-04-02,46400.0,7923.1,38476.9,Loan,Rental,0,7
13317,1C46GJD2646198988,DLR3935,2022-06-21,62100.0,3779.94,58320.06,Loan,Retail,0,21
13318,3C6FXX4EZ09103164,DLR3389,2022-10-19,28800.0,1653.69,27146.31,Loan,Retail,0,38
13319,ZARNPY3J950374735,DLR3276,2022-05-16,28000.0,1992.59,26007.41,Cash,Fleet,0,2
13320,3C60RYXRB39459562,DLR1533,2022-09-17,67100.0,2232.22,64867.78,Lease,Retail,0,46
13321,1B3H1Z6CP02501652,DLR3641,2022-06-22,42800.0,5973.08,36826.92,Loan,Rental,0,19
13322,1C3B6LH1780832460,DLR4387,2022-07-06,35100.0,4732.19,30367.81,Cash,Fleet,0,10
13323,3C62VUPYJ17435224,DLR4387,2022-07-30,42000.0,4879.27,37120.73,Loan,Fleet,0,10
13324,3C68LA21146305242,DLR1448,2024-03-12,41300.0,3245.62,38054.38,Lease,Retail,1,85
13325,1C40PYFS836688833,DLR7081,2022-09-18,42000.0,5031.52,36968.48,Cash,Rental,0,11
13326,1C6WRZ5JB45771929,DLR5644,2024-12-26,32200.0,2906.44,29293.56,Loan,Retail,0,68
13327,ZARWTTTVS03143886,DLR1760,2023-11-09,69300.0,4258.97,65041.03,Cash,Retail,0,50
13328,ZAR6VB7L857730128,DLR5157,2022-09-16,30000.0,2658.64,27341.36,Loan,Retail,1,56
13329,1B3EGE3AV38560397,DLR6703,2023-05-26,55000.0,4047.93,50952.07,Lease,Retail,0,64
13330,1C4EM3WAJ14104354,DLR8901,2022-11-20,34000.0,2463.5,31536.5,Lease,Retail,1,45
13331,ZAR4TGNF899541398,DLR3166,2024-08-11,89200.0,8059.35,81140.65,Loan,Fleet,0,1
13332,1C3RZYCX370176731,DLR4633,2022-09-21,55000.0,2419.83,52580.17,Loan,Retail,0,24
13333,1C6ML91RY43758636,DLR3794,2022-05-21,85000.0,6346.0,78654.0,Lease,Retail,1,36
13334,1C4V0E5T554410948,DLR6742,2023-07-26,45000.0,3277.82,41722.18,Loan,Retail,1,23
13335,ZARNPY3J950374735,DLR7144,2024-07-13,28000.0,4667.3,23332.7,Loan,Fleet,0,3
13336,ZFAJN6FPL62670412,DLR3148,2023-11-09,28500.0,2364.09,26135.91,Lease,Retail,0,1
13337,1C44R612N45150572,DLR6833,2023-11-25,57700.0,2810.43,54889.57,Loan,Retail,0,21
13338,ZFAX40R1828544728,DLR2124,2023-07-18,63200.0,4577.38,58622.62,Lease,Retail,0,32
13339,1B3SC60T686617199,DLR5706,2022-06-14,85000.0,3737.37,81262.63,Cash,Retail,0,18
13340,ZFARH8E2D14313744,DLR1639,2022-08-18,67100.0,11130.76,55969.24,Loan,Rental,0,1
13341,3C67KPE8L40814679,DLR9294,2024-07-27,89800.0,5137.31,84662.69,Lease,Retail,1,3
13342,1B397SD4T75289253,DLR2972,2023-01-05,33300.0,682.29,32617.71,Lease,Retail,0,21
13343,ZARCC79FL57663492,DLR5157,2024-10-16,46200.0,4500.31,41699.69,Loan,Retail,1,22
13344,1C44R612N45150572,DLR6924,2023-08-26,57700.0,6096.07,51603.93,Lease,Fleet,0,7
13345,1C3LSZE8916846722,DLR7144,2024-08-02,32000.0,2465.34,29534.66,Loan,Retail,0,60
13346,3C6LK3D5Y61921159,DLR3389,2022-08-10,61400.0,3902.86,57497.14,Loan,Retail,0,3
13347,1C4AKGEJL07137588,DLR1004,2024-07-19,93700.0,1719.55,91980.45,Loan,Retail,1,10
13348,ZFARR4YWK66413376,DLR7877,2023-04-18,85000.0,2989.62,82010.38,Loan,Retail,0,11
13349,ZARUJ9XTT08117861,DLR3101,2024-10-26,80000.0,5056.17,74943.83,Cash,Retail,1,27
13350,1C3B6LH1780832460,DLR3381,2023-04-17,35100.0,1026.95,34073.05,Cash,Retail,1,47
13351,1C419S0PN24118706,DLR3794,2024-05-08,34300.0,855.92,33444.08,Loan,Retail,0,39
13352,ZFADZK0Y683513963,DLR9680,2022-12-03,30300.0,1522.0,28778.0,Lease,Retail,0,9
13353,3C6V9D41K94384972,DLR2124,2022-04-16,34900.0,5413.36,29486.64,Lease,Fleet,0,14
13354,2C3VPTU7711218689,DLR5422,2023-07-31,82000.0,3566.85,78433.15,Loan,Retail,0,73
13355,1C419S0PN24118706,DLR1116,2023-09-11,34300.0,1584.81,32715.19,Loan,Retail,0,28
13356,2C3KS10V798622848,DLR2938,2023-06-09,36000.0,2153.42,33846.58,Loan,Retail,1,41
13357,1B3JFPNRW55984097,DLR3148,2022-02-17,46900.0,2461.48,44438.52,Loan,Retail,1,159
13358,1B3PHLKSY33848773,DLR9071,2023-06-21,55800.0,3515.8,52284.2,Cash,Retail,1,28
13359,1B3398CSK83502536,DLR2124,2022-09-16,45500.0,2186.51,43313.49,Cash,Retail,0,26
13360,3C6YT3DHZ35454737,DLR6924,2022-11-29,46300.0,6046.66,40253.34,Loan,Fleet,0,3
13361,2C39Y8TZL13456478,DLR8921,2024-02-21,89400.0,5811.71,83588.29,Loan,Retail,1,3
13362,ZARY2PYTX29486200,DLR9294,2024-01-18,94800.0,13876.18,80923.82,Cash,Fleet,0,5
13363,ZFAAC4XSD26941748,DLR5644,2023-08-14,28000.0,1126.27,26873.73,Lease,Retail,1,4
13364,2C34J4CAB87222265,DLR7511,2024-05-14,57300.0,1167.04,56132.96,Loan,Retail,0,23
